Comunidad autónoma	Sexo	periodo	Total
Melilla	HOMBRES	2020-21	19,1
Melilla	HOMBRES	2019-20	14,4
Melilla	HOMBRES	2018-19	21,6
Melilla	HOMBRES	2017-18	17,3
Melilla	HOMBRES	2016-17	16,6
Melilla	HOMBRES	2015-16	16,4
Melilla	HOMBRES	2014-15	11,3
Melilla	HOMBRES	2013-14 (2)	14,3
Melilla	HOMBRES	2012-13	15,3
Melilla	HOMBRES	2011-12	11,7
Melilla	HOMBRES	2010-11	8,5
Melilla	HOMBRES	2009-10	8,1
Melilla	HOMBRES	2008-09	8,7
Melilla	HOMBRES	2007-08	4,5
Melilla	HOMBRES	2006-07	3,4
Melilla	HOMBRES	2005-06	7,6
Melilla	HOMBRES	2004-05	7,6
Melilla	HOMBRES	2003-04	8,7
Melilla	HOMBRES	2002-03	7,1
Melilla	HOMBRES	2001-02	7,3
Melilla	HOMBRES	2000-01	7,5
Melilla	HOMBRES	1999-00	7,6
Melilla	HOMBRES	1998-99	1,7
Melilla	HOMBRES	1997-98	2,2
Melilla	HOMBRES	1996-97	4,0
Melilla	HOMBRES	1995-96	6,2
Melilla	HOMBRES	1994-95	6,5
Melilla	HOMBRES	1993-94	12,3
Melilla	HOMBRES	1992-93	7,3
Melilla	HOMBRES	1991-92	4,6
Melilla	HOMBRES	1990-91	4,8
Melilla	MUJERES	2022-23	26,4
Melilla	MUJERES	2021-22	24,6
Melilla	MUJERES	2020-21	29,7
Melilla	MUJERES	2019-20	29,5
Melilla	MUJERES	2018-19	25,4
Melilla	MUJERES	2017-18	21,0
Melilla	MUJERES	2016-17	27,0
Melilla	MUJERES	2015-16	25,0
Melilla	MUJERES	2014-15	20,6
Melilla	MUJERES	2013-14 (2)	25,2
Melilla	MUJERES	2012-13	25,0
Melilla	MUJERES	2011-12	23,7
Melilla	MUJERES	2010-11	28,6
Melilla	MUJERES	2009-10	20,1
Melilla	MUJERES	2008-09	17,3
Melilla	MUJERES	2007-08	8,1
Melilla	MUJERES	2006-07	15,4
Melilla	MUJERES	2005-06	10,2
Melilla	MUJERES	2004-05	15,8
Melilla	MUJERES	2003-04	16,4
Melilla	MUJERES	2002-03	13,6
Melilla	MUJERES	2001-02	16,8
Melilla	MUJERES	2000-01	11,6
Melilla	MUJERES	1999-00	7,5
Melilla	MUJERES	1998-99	7,4
Melilla	MUJERES	1997-98	6,4
Melilla	MUJERES	1996-97	17,2
Melilla	MUJERES	1995-96	7,1
Melilla	MUJERES	1994-95	7,6
Melilla	MUJERES	1993-94	9,7
Melilla	MUJERES	1992-93	9,7
Melilla	MUJERES	1991-92	10,4
Melilla	MUJERES	1990-91	7,7
